Game_Date	Day_of_Week	Home_Team	Day_or_Night	Home_Game_Number	Attendance	Prior_Attendance	Prior_Wins
2008-04-28	Mon	CHA	D	14	17367	36702	79
2008-04-28	Mon	CLE	N	14	20689	16284	65
2008-04-29	Tue	ARI	N	13	20241	32147	70
2008-04-29	Tue	CHN	N	15	39543	40267	83
2008-04-29	Tue	FLO	N	13	11334	11507	87
2008-04-29	Tue	BAL	N	14	11588	28575	64
2008-04-29	Tue	BOS	N	14	37215	37039	95
2008-04-29	Tue	CLE	N	15	13827	23325	65
2008-04-29	Tue	MIN	N	13	20891	21496	87
2008-04-29	Tue	NYA	N	10	49194	55005	103
2008-04-29	Tue	NYN	N	13	46982	48458	70
2008-04-29	Tue	PHI	N	13	34207	45107	93
2008-04-29	Tue	SFN	N	15	32176	33466	88
2008-04-29	Tue	SLN	N	17	35356	42763	91
2008-04-29	Tue	WAS	N	13	25285	29292	59
2008-04-29	Tue	TEX	N	12	16472	0	87
2008-04-29	Tue	TEX	N	12	16472	40671	87
2008-04-30	Wed	NYN	D	14	46788	25236	70
2008-04-30	Wed	PHI	N	14	36648	42473	93
2008-04-30	Wed	SFN	D	16	30509	39265	88
2008-04-30	Wed	SLN	D	18	40629	43001	91
2008-04-30	Wed	WAS	D	14	29473	27361	59
2008-04-30	Wed	TEX	N	13	17705	0	87
2008-04-30	Wed	TEX	N	13	17705	40671	87
2008-04-30	Wed	ARI	D	14	21519	28818	70
2008-04-30	Wed	CHN	N	16	39908	40481	83
2008-04-30	Wed	FLO	N	14	10792	13310	87
2008-04-30	Wed	BAL	N	15	11944	25752	64
2008-04-30	Wed	BOS	N	15	37710	36503	95
2008-04-30	Wed	CLE	N	16	15279	17678	65
2008-04-30	Wed	MIN	D	14	19137	18520	87
2008-04-30	Wed	NYA	N	11	49513	55026	103
2008-05-01	Thu	CHN	D	17	40849	39708	83
2008-05-01	Thu	FLO	D	15	15556	24691	87
2008-05-01	Thu	BAL	D	16	16456	37464	64
2008-05-01	Thu	BOS	N	16	37821	36379	95
2008-05-01	Thu	CLE	N	17	15722	28609	65
2008-05-01	Thu	NYA	N	12	50993	54856	103
2008-05-01	Thu	PHI	N	15	33001	45026	93
2008-05-01	Thu	WAS	N	15	24723	23006	59
2008-05-01	Thu	TEX	D	14	14563	24342	87
2008-05-02	Fri	PHI	N	16	38270	45129	93
2008-05-02	Fri	SLN	N	19	45077	42679	91
2008-05-02	Fri	WAS	N	16	26001	19278	59
2008-05-02	Fri	OAK	N	16	15408	24692	75
2008-05-02	Fri	TOR	N	13	21057	27516	75
2008-05-02	Fri	ARI	N	15	35682	19710	70
2008-05-02	Fri	ATL	N	13	32057	23647	86
2008-05-02	Fri	COL	N	11	30291	25079	92
2008-05-02	Fri	FLO	N	16	14562	21381	87
2008-05-02	Fri	HOU	N	12	39715	30361	74
2008-05-02	Fri	BOS	N	17	37541	36935	95
2008-05-02	Fri	MIN	N	15	33628	34951	87
2008-05-02	Fri	NYA	N	13	52199	49519	103
2008-05-03	Sat	ARI	D	16	34744	26268	70
2008-05-03	Sat	ATL	N	14	37969	38263	86
2008-05-03	Sat	COL	N	12	38597	28178	92
2008-05-03	Sat	FLO	N	17	37689	15310	87
2008-05-03	Sat	HOU	N	13	35002	29468	74
2008-05-03	Sat	BOS	N	18	37700	37031	95
2008-05-03	Sat	CLE	N	18	27272	34230	65
2008-05-03	Sat	MIN	N	16	28985	40088	87
2008-05-03	Sat	NYA	D	14	52810	51702	103
2008-05-03	Sat	PHI	N	17	43804	29183	93
2008-05-03	Sat	SLN	D	20	46792	42245	91
2008-05-03	Sat	WAS	D	17	34128	20486	59
2008-05-03	Sat	OAK	N	17	20524	12477	75
2008-05-03	Sat	TOR	D	14	27778	19041	75
2008-05-04	Sun	PHI	D	18	45110	41258	93
2008-05-04	Sun	SLN	N	21	44969	44296	91
2008-05-04	Sun	WAS	D	18	30564	18829	59
2008-05-04	Sun	OAK	D	18	31673	14966	75
2008-05-04	Sun	TOR	D	15	26247	41203	75
2008-05-04	Sun	ARI	D	17	37593	30339	70
2008-05-04	Sun	ATL	D	15	33750	42786	86
2008-05-04	Sun	COL	D	13	43726	31445	92
2008-05-04	Sun	FLO	D	18	11422	12252	87
2008-05-04	Sun	HOU	D	14	38301	29931	74
2008-05-04	Sun	BOS	D	19	37091	36767	95
2008-05-04	Sun	BOS	D	19	37091	37006	95
2008-05-04	Sun	CLE	D	19	27836	35262	65
2008-05-04	Sun	MIN	D	17	29821	27807	87
2008-05-04	Sun	NYA	D	15	53542	52553	103
2008-05-05	Mon	ARI	N	18	21266	35363	70
2008-05-05	Mon	CIN	N	15	20289	26663	78
2008-05-05	Mon	COL	N	14	28183	20120	92
2008-05-05	Mon	LAN	N	15	44181	34825	95
2008-05-05	Mon	DET	N	15	39478	30171	86
2008-05-05	Mon	KCA	N	13	12157	11225	65
2008-05-05	Mon	OAK	N	19	10128	16242	75
2008-05-05	Mon	SEA	N	15	16637	44214	85
2008-05-05	Mon	TOR	N	16	16602	21784	75
2008-05-06	Tue	PIT	N	14	12030	23376	62
2008-05-06	Tue	OAK	N	20	11492	21037	75
2008-05-06	Tue	SEA	N	16	15818	46153	85
2008-05-06	Tue	TOR	N	17	30397	22290	75
2008-05-06	Tue	ARI	N	19	26234	19592	70
2008-05-06	Tue	ATL	N	16	21657	35350	86
2008-05-06	Tue	CIN	N	16	21153	27915	78
2008-05-06	Tue	COL	N	15	25460	26162	92
2008-05-06	Tue	FLO	N	19	10113	11124	87
2008-05-06	Tue	HOU	N	15	30335	36080	74
2008-05-06	Tue	LAN	N	16	43927	49588	95
2008-05-06	Tue	CHA	N	15	23480	34468	79
2008-05-06	Tue	DET	N	16	38564	27377	86
2008-05-06	Tue	KCA	N	14	11354	9697	65
2008-05-06	Tue	NYA	N	16	50713	47424	103
2008-05-07	Wed	ARI	N	20	21260	22888	70
2008-05-07	Wed	ATL	N	17	25194	19189	86
2008-05-07	Wed	CIN	D	17	28418	17362	78
2008-05-07	Wed	COL	N	16	25432	33569	92
2008-05-07	Wed	FLO	N	20	10405	12213	87
2008-05-07	Wed	HOU	N	16	30432	36142	74
2008-05-07	Wed	LAN	D	17	40696	51776	95
2008-05-07	Wed	CHA	N	16	21092	30953	79
2008-05-07	Wed	CHA	N	16	21092	34609	79
2008-05-07	Wed	DET	N	17	38062	37359	86
2008-05-07	Wed	KCA	N	15	11084	12683	65
2008-05-07	Wed	NYA	N	17	50199	50705	103
2008-05-07	Wed	PIT	N	15	9788	34775	62
2008-05-07	Wed	OAK	D	21	15235	35077	75
2008-05-07	Wed	SEA	N	17	17173	46181	85
2008-05-07	Wed	TOR	N	18	19276	20542	75
2008-05-08	Thu	PIT	D	16	16816	19484	62
2008-05-08	Thu	SEA	N	18	22922	21769	85
2008-05-08	Thu	TOR	N	19	21118	23208	75
2008-05-08	Thu	ARI	D	21	21942	25286	70
2008-05-08	Thu	ATL	D	18	28337	21748	86
2008-05-08	Thu	COL	D	17	25376	24243	92
2008-05-08	Thu	FLO	N	21	12321	20345	87
2008-05-08	Thu	HOU	N	17	33433	37230	74
2008-05-08	Thu	CHA	D	17	25193	30953	79
2008-05-08	Thu	CHA	D	17	25193	34609	79
2008-05-08	Thu	DET	N	18	38952	40816	86
2008-05-08	Thu	KCA	N	16	11781	17614	65
2008-05-08	Thu	NYA	D	18	53227	47930	103
2008-05-09	Fri	CHN	D	18	40236	40264	83
2008-05-09	Fri	LAN	N	18	52658	41399	95
2008-05-09	Fri	MIL	N	14	42705	23299	80
2008-05-09	Fri	CLE	N	20	26472	32524	65
2008-05-09	Fri	DET	N	19	44062	42625	86
2008-05-09	Fri	KCA	N	17	21873	26070	65
2008-05-09	Fri	MIN	N	18	25477	21979	87
2008-05-09	Fri	PIT	N	17	21050	12958	62
2008-05-09	Fri	SDN	N	16	31057	44082	75
2008-05-09	Fri	SFN	N	17	33796	40796	88
2008-05-09	Fri	WAS	N	19	23379	21258	59
2008-05-09	Fri	SEA	N	19	27169	22331	85
2008-05-09	Fri	TBA	N	18	12039	8443	84
2008-05-09	Fri	TEX	N	15	23516	27421	87
2008-05-10	Sat	NYN	D	15	55186	40126	70
2008-05-10	Sat	NYN	D	16	55186	50193	70
2008-05-10	Sat	NYN	N	15	47673	40126	70
2008-05-10	Sat	NYN	N	16	47673	50193	70
2008-05-10	Sat	PIT	N	18	28141	12769	62
2008-05-10	Sat	SDN	N	17	34117	36616	75
2008-05-10	Sat	SFN	D	18	34064	38738	88
2008-05-10	Sat	WAS	N	20	28663	20329	59
2008-05-10	Sat	SEA	N	20	33078	20488	85
2008-05-10	Sat	TBA	N	19	25512	8839	84
2008-05-10	Sat	TEX	N	16	22899	19103	87
2008-05-10	Sat	CHN	D	19	41597	41101	83
2008-05-10	Sat	LAN	N	19	45212	35707	95
2008-05-10	Sat	MIL	D	15	43382	15602	80
2008-05-10	Sat	CLE	N	21	38141	38645	65
2008-05-10	Sat	DET	D	20	44580	39562	86
2008-05-10	Sat	KCA	N	18	15808	17034	65
2008-05-10	Sat	MIN	N	19	33839	24367	87
2008-05-11	Sun	CHN	D	20	39740	40874	83
2008-05-11	Sun	LAN	D	20	40217	38954	95
2008-05-11	Sun	MIL	D	16	41197	40190	80
2008-05-11	Sun	KCA	D	19	18635	10989	65
2008-05-11	Sun	MIN	N	20	26511	23663	87
2008-05-11	Sun	NYN	D	17	49264	51427	70
2008-05-11	Sun	SDN	D	18	28624	20262	75
2008-05-11	Sun	SFN	D	19	35999	37365	88
2008-05-11	Sun	WAS	D	21	25871	24631	59
2008-05-11	Sun	SEA	D	21	30346	39531	85
2008-05-11	Sun	TBA	D	20	13010	9635	84
2008-05-11	Sun	TEX	D	17	23959	30782	87
2008-05-12	Mon	NYN	N	18	45321	34033	70
2008-05-12	Mon	PIT	D	19	0	15086	62
2008-05-12	Mon	PIT	D	20	0	9582	62
2008-05-12	Mon	PIT	D	19	16669	15086	62
2008-05-12	Mon	PIT	D	20	16669	9582	62
2008-05-12	Mon	SFN	N	20	30165	39455	88
2008-05-12	Mon	TBA	N	21	13932	13003	84
2008-05-12	Mon	TEX	N	18	18509	36474	87
2008-05-12	Mon	CHN	N	21	39528	41101	83
2008-05-12	Mon	CIN	N	18	15233	16264	78
2008-05-12	Mon	MIL	N	17	25757	40361	80
2008-05-12	Mon	CLE	D	22	0	30038	65
2008-05-12	Mon	CLE	D	23	0	41365	65
2008-05-12	Mon	CLE	N	22	16045	30038	65
2008-05-12	Mon	CLE	N	23	16045	41365	65
2008-05-12	Mon	MIN	N	21	18782	31458	87
2008-05-13	Tue	ARI	N	22	27292	19782	70
2008-05-13	Tue	CHN	N	22	40028	41164	83
2008-05-13	Tue	CIN	N	19	14015	16278	78
2008-05-13	Tue	MIL	N	18	26465	37761	80
2008-05-13	Tue	BAL	N	17	38768	17944	64
2008-05-13	Tue	CLE	N	24	16974	38254	65
2008-05-13	Tue	KCA	N	20	11703	10974	65
2008-05-13	Tue	MIN	N	22	18110	32176	87
2008-05-13	Tue	NYN	N	19	46618	37487	70
2008-05-13	Tue	PHI	N	19	44101	42713	93
2008-05-13	Tue	SFN	N	21	30858	41832	88
2008-05-13	Tue	SLN	N	22	38800	43618	91
2008-05-13	Tue	TBA	N	22	16558	19566	84
2008-05-13	Tue	TEX	N	19	15766	24847	87
2008-05-14	Wed	NYN	N	20	48529	37483	70
2008-05-14	Wed	PHI	N	20	36001	31553	93
2008-05-14	Wed	SFN	N	22	33070	35768	88
2008-05-14	Wed	SLN	N	23	38720	44270	91
2008-05-14	Wed	TBA	N	23	20936	23554	84
2008-05-14	Wed	TEX	D	20	22934	23421	87
2008-05-14	Wed	ARI	N	23	23127	23058	70
2008-05-14	Wed	CHN	N	23	39650	41630	83
2008-05-14	Wed	CIN	N	20	12756	25796	78
2008-05-14	Wed	MIL	N	19	27562	17751	80
2008-05-14	Wed	BAL	D	18	28939	17818	64
2008-05-14	Wed	CLE	N	25	18188	30268	65
2008-05-14	Wed	KCA	N	21	14053	31006	65
2008-05-14	Wed	MIN	N	23	21026	25037	87
2008-05-15	Thu	ARI	N	24	21447	18373	70
2008-05-15	Thu	CHN	D	24	40629	39788	83
2008-05-15	Thu	MIL	D	20	30444	19398	80
2008-05-15	Thu	CLE	D	26	26764	14036	65
2008-05-15	Thu	KCA	D	22	34734	19776	65
2008-05-15	Thu	MIN	D	24	18701	26781	87
2008-05-15	Thu	NYN	D	21	51769	42667	70
2008-05-15	Thu	PHI	N	21	34120	34723	93
2008-05-15	Thu	SFN	D	23	33771	35134	88
2008-05-15	Thu	SLN	D	24	41244	44578	91
2008-05-15	Thu	TBA	D	24	19976	9254	84
2008-05-16	Fri	PHI	N	22	36600	32004	93
2008-05-16	Fri	SFN	N	24	35482	35521	88
2008-05-16	Fri	SLN	N	25	43136	43532	91
2008-05-16	Fri	SEA	N	22	35586	34287	85
2008-05-16	Fri	TEX	N	21	32117	24814	87
2008-05-16	Fri	ARI	N	25	33531	18130	70
2008-05-16	Fri	ATL	N	19	31004	36523	86
2008-05-16	Fri	CHN	D	25	40537	39699	83
2008-05-16	Fri	CIN	N	21	33433	15271	78
2008-05-16	Fri	COL	N	18	35336	20178	92
2008-05-16	Fri	FLO	N	22	14825	11162	87
2008-05-16	Fri	BAL	N	19	29266	14780	64
2008-05-17	Sat	ARI	N	26	48804	23298	70
2008-05-17	Sat	ATL	N	20	38324	28799	86
2008-05-17	Sat	CHN	D	26	41686	39523	83
2008-05-17	Sat	CIN	D	22	42023	16732	78
2008-05-17	Sat	COL	N	19	43149	20023	92
2008-05-17	Sat	FLO	N	23	16214	11575	87
2008-05-17	Sat	BAL	N	20	32662	15915	64
2008-05-17	Sat	BOS	D	20	37409	36767	95
2008-05-17	Sat	BOS	D	20	37409	37006	95
2008-05-17	Sat	BOS	D	21	37409	36358	95
2008-05-17	Sat	BOS	D	21	37409	36792	95
2008-05-17	Sat	BOS	N	20	37847	36767	95
2008-05-17	Sat	BOS	N	20	37847	37006	95
2008-05-17	Sat	BOS	N	21	37847	36358	95
2008-05-17	Sat	BOS	N	21	37847	36792	95
2008-05-17	Sat	NYA	D	19	55093	52147	103
2008-05-17	Sat	PHI	N	23	42604	39030	93
2008-05-17	Sat	SFN	N	25	37006	41274	88
2008-05-17	Sat	SLN	D	26	43907	42029	91
2008-05-17	Sat	SEA	N	23	32290	38844	85
2008-05-17	Sat	TEX	N	22	38534	27013	87
2008-05-18	Sun	PHI	D	24	42858	41985	93
2008-05-18	Sun	SFN	D	26	34331	38212	88
2008-05-18	Sun	SLN	D	27	46392	43597	91
2008-05-18	Sun	SEA	D	24	35483	20137	85
2008-05-18	Sun	TEX	D	23	33561	24370	87
2008-05-18	Sun	ARI	D	27	38793	27836	70
2008-05-18	Sun	ATL	D	21	31025	32587	86
2008-05-18	Sun	CHN	D	27	41321	40290	83
2008-05-18	Sun	CIN	D	23	34612	31971	78
2008-05-18	Sun	COL	D	20	40326	23610	92
2008-05-18	Sun	FLO	D	24	10617	11811	87
2008-05-18	Sun	BAL	D	21	33745	17852	64
2008-05-18	Sun	BOS	D	22	37204	36358	95
2008-05-18	Sun	BOS	D	22	37204	36792	95
2008-05-18	Sun	NYA	N	20	55012	55078	103
2008-05-19	Mon	COL	N	21	28362	22399	92
2008-05-19	Mon	HOU	N	18	32458	33490	74
2008-05-19	Mon	LAN	N	21	34669	38252	95
2008-05-19	Mon	BOS	N	23	37746	36140	95
2008-05-19	Mon	MIN	N	25	16680	31434	87
2008-05-19	Mon	SDN	N	19	22638	26694	75
2008-05-19	Mon	WAS	N	22	25394	22375	59
2008-05-19	Mon	OAK	N	22	11077	35077	75
2008-05-20	Tue	PIT	N	21	11761	32682	62
2008-05-20	Tue	SDN	N	20	27181	23856	75
2008-05-20	Tue	WAS	N	23	28105	30661	59
2008-05-20	Tue	OAK	N	23	11272	35077	75
2008-05-20	Tue	TOR	N	20	31487	25453	75
2008-05-20	Tue	ATL	D	22	26873	30489	86
2008-05-20	Tue	ATL	D	23	26873	36660	86
2008-05-20	Tue	ATL	N	22	25590	30489	86
2008-05-20	Tue	ATL	N	23	25590	36660	86
2008-05-20	Tue	COL	N	22	28361	24017	92
2008-05-20	Tue	FLO	N	25	10696	24278	87
2008-05-20	Tue	HOU	N	19	33339	33533	74
2008-05-20	Tue	LAN	N	22	34306	33446	95
2008-05-20	Tue	BOS	N	24	37486	36910	95
2008-05-20	Tue	CHA	N	18	27533	30488	79
2008-05-20	Tue	DET	N	21	39463	28678	86
2008-05-20	Tue	MIN	N	26	19376	25781	87
2008-05-20	Tue	NYA	N	21	51617	54739	103
2008-05-21	Wed	ATL	N	24	30335	35402	86
2008-05-21	Wed	COL	D	23	27081	25829	92
2008-05-21	Wed	FLO	N	26	11227	34505	87
2008-05-21	Wed	HOU	N	20	33251	36815	74
2008-05-21	Wed	LAN	N	23	33224	33552	95
2008-05-21	Wed	BOS	N	25	37674	37076	95
2008-05-21	Wed	CHA	N	19	38518	35327	79
2008-05-21	Wed	DET	N	22	36495	28105	86
2008-05-21	Wed	MIN	N	27	22032	27090	87
2008-05-21	Wed	NYA	N	22	50682	55000	103
2008-05-21	Wed	PIT	N	22	8805	30677	62
2008-05-21	Wed	SDN	N	21	21011	26192	75
2008-05-21	Wed	WAS	N	24	28055	29281	59
2008-05-21	Wed	OAK	D	24	22712	18230	75
2008-05-21	Wed	TOR	N	21	20163	19819	75
2008-05-22	Thu	PIT	N	23	12887	24282	62
2008-05-22	Thu	SDN	N	22	22047	27535	75
2008-05-22	Thu	TOR	N	22	22007	30958	75
2008-05-22	Thu	ATL	N	25	30348	40122	86
2008-05-22	Thu	FLO	N	27	13233	23622	87
2008-05-22	Thu	HOU	N	21	29263	37634	74
2008-05-22	Thu	BOS	D	26	37613	37091	95
2008-05-22	Thu	CHA	N	20	28040	34122	79
2008-05-22	Thu	DET	D	23	40166	36048	86
2008-05-22	Thu	MIN	D	28	23126	23771	87
2008-05-22	Thu	NYA	N	23	49452	50363	103
2008-05-23	Fri	ATL	N	26	27263	38058	86
2008-05-23	Fri	COL	N	24	33341	31575	92
2008-05-23	Fri	FLO	N	28	15003	13520	87
2008-05-23	Fri	HOU	N	22	41152	41990	74
2008-05-23	Fri	LAN	N	24	52281	35609	95
2008-05-23	Fri	CHA	N	21	28156	29051	79
2008-05-23	Fri	CLE	N	27	39947	17632	65
2008-05-23	Fri	DET	N	24	40732	40074	86
2008-05-23	Fri	NYA	N	24	52005	52536	103
2008-05-23	Fri	PIT	N	24	32656	15794	62
2008-05-23	Fri	SDN	N	23	26422	32258	75
2008-05-23	Fri	WAS	N	25	28007	18483	59
2008-05-23	Fri	OAK	N	25	29057	18006	75
2008-05-23	Fri	TBA	N	25	13635	8440	84
2008-05-23	Fri	TOR	N	23	24207	24339	75
2008-05-24	Sat	PIT	N	25	29929	12734	62
2008-05-24	Sat	SDN	N	24	27499	32130	75
2008-05-24	Sat	WAS	N	26	30029	22360	59
2008-05-24	Sat	OAK	N	26	33468	25674	75
2008-05-24	Sat	TBA	N	26	30445	9149	84
2008-05-24	Sat	TOR	D	24	28162	28791	75
2008-05-24	Sat	ATL	D	27	36263	22175	86
2008-05-24	Sat	COL	D	25	38142	18213	92
2008-05-24	Sat	HOU	N	23	42660	39938	74
2008-05-24	Sat	LAN	N	25	44785	46011	95
2008-05-24	Sat	CHA	D	22	38434	34538	79
2008-05-24	Sat	CLE	N	28	40504	19315	65
2008-05-24	Sat	DET	N	25	41137	40375	86
2008-05-24	Sat	NYA	D	25	53512	53508	103
2008-05-25	Sun	ATL	D	28	35628	20863	86
2008-05-25	Sun	ATL	D	28	35628	27072	86
2008-05-25	Sun	COL	D	26	42123	19062	92
2008-05-25	Sun	FLO	D	29	0	20189	87
2008-05-25	Sun	FLO	D	30	0	11525	87
2008-05-25	Sun	FLO	N	29	14674	20189	87
2008-05-25	Sun	FLO	N	30	14674	11525	87
2008-05-25	Sun	HOU	D	24	43079	33565	74
2008-05-25	Sun	LAN	D	26	46566	48243	95
2008-05-25	Sun	CHA	N	23	36195	38103	79
2008-05-25	Sun	CLE	D	29	35464	22325	65
2008-05-25	Sun	DET	D	26	42413	40723	86
2008-05-25	Sun	NYA	D	26	54269	54240	103
2008-05-25	Sun	PIT	D	26	29415	14966	62
2008-05-25	Sun	SDN	D	25	36508	35975	75
2008-05-25	Sun	WAS	D	27	35567	20982	59
2008-05-25	Sun	OAK	D	27	35067	20219	75
2008-05-25	Sun	TBA	D	27	17762	14769	84
2008-05-25	Sun	TOR	D	25	29315	30116	75
2008-05-26	Mon	NYN	N	22	51489	56337	70
2008-05-26	Mon	PHI	N	25	44764	27643	93
2008-05-26	Mon	WAS	D	28	28552	22354	59
2008-05-26	Mon	SEA	N	25	35818	34570	85
2008-05-26	Mon	TBA	N	28	12174	11518	84
2008-05-26	Mon	TOR	D	26	23157	29187	75
2008-05-26	Mon	ATL	D	29	29635	20863	86
2008-05-26	Mon	ATL	D	29	29635	27072	86
2008-05-26	Mon	CHN	D	28	41583	40155	83
2008-05-26	Mon	BAL	D	22	34928	16938	64
2008-05-26	Mon	CLE	N	30	31006	34848	65
2008-05-27	Tue	ARI	N	28	23604	26621	70
2008-05-27	Tue	CHN	N	29	39894	37947	83
2008-05-27	Tue	CIN	N	24	17964	19541	78
2008-05-27	Tue	MIL	N	21	28872	24658	80
2008-05-27	Tue	BAL	N	23	24030	15182	64
2008-05-27	Tue	CLE	N	31	25426	35153	65
2008-05-27	Tue	KCA	N	23	17191	11506	65
2008-05-27	Tue	NYN	N	23	47093	56137	70
2008-05-27	Tue	PHI	N	26	34716	33281	93
2008-05-27	Tue	SDN	N	26	18774	41246	75
2008-05-27	Tue	SLN	N	28	41104	44156	91
2008-05-27	Tue	OAK	N	28	10635	30576	75
2008-05-27	Tue	SEA	N	26	30758	41988	85
2008-05-27	Tue	TBA	N	29	10511	12435	84
2008-05-28	Wed	NYN	N	24	47769	56438	70
2008-05-28	Wed	PHI	N	27	39845	38164	93
2008-05-28	Wed	SDN	N	27	19201	31703	75
2008-05-28	Wed	SLN	N	29	41115	45392	91
2008-05-28	Wed	OAK	N	29	17460	25388	75
2008-05-28	Wed	SEA	N	27	30752	36886	85
2008-05-28	Wed	TBA	D	30	10927	12032	84
2008-05-28	Wed	ARI	N	29	24336	25848	70
2008-05-28	Wed	CHN	N	30	39945	40071	83
2008-05-28	Wed	CIN	N	25	15797	36455	78
2008-05-28	Wed	MIL	N	22	31612	44759	80
2008-05-28	Wed	BAL	N	24	24791	30382	64
2008-05-28	Wed	CLE	D	32	31740	33429	65
2008-05-28	Wed	KCA	N	24	13621	11681	65
2008-05-29	Thu	ARI	N	30	21037	24398	70
2008-05-29	Thu	CHN	N	31	39851	40163	83
2008-05-29	Thu	CIN	N	26	18142	32380	78
2008-05-29	Thu	MIL	D	23	33334	44427	80
2008-05-29	Thu	KCA	N	25	12336	28651	65
2008-05-29	Thu	NYN	N	25	52886	47940	70
2008-05-29	Thu	SDN	D	28	25021	31541	75
2008-05-29	Thu	SLN	N	30	41786	43612	91
2008-05-29	Thu	OAK	D	30	21862	28177	75
2008-05-29	Thu	TBA	N	31	12636	14403	84
2008-05-30	Fri	NYN	N	26	52176	41395	70
2008-05-30	Fri	PHI	N	28	45118	45153	93
2008-05-30	Fri	SFN	N	27	37178	41708	88
2008-05-30	Fri	SLN	N	31	42791	43524	91
2008-05-30	Fri	SEA	N	28	34019	19090	85
2008-05-30	Fri	TBA	N	32	14679	12220	84
2008-05-30	Fri	TEX	N	24	21763	33552	87
2008-05-30	Fri	ARI	N	31	25391	21984	70
2008-05-30	Fri	CHN	D	32	39686	39846	83
2008-05-30	Fri	CIN	N	27	37015	27209	78
2008-05-30	Fri	MIL	N	24	32039	39119	80
2008-05-30	Fri	BAL	N	25	46199	29194	64
2008-05-30	Fri	KCA	N	26	25243	21138	65
2008-05-30	Fri	MIN	N	29	30188	29042	87
2008-05-31	Sat	ARI	N	32	38507	40435	70
2008-05-31	Sat	CHN	D	33	41529	40479	83
2008-05-31	Sat	CIN	D	28	38585	17905	78
2008-05-31	Sat	MIL	N	25	42913	41139	80
2008-05-31	Sat	BAL	N	26	48281	30140	64
2008-05-31	Sat	KCA	N	27	23923	16091	65
2008-05-31	Sat	MIN	N	30	36441	25144	87
2008-05-31	Sat	NYN	D	27	53528	44228	70
2008-05-31	Sat	PHI	N	29	45261	39293	93
2008-05-31	Sat	SFN	D	28	34921	42427	88
2008-05-31	Sat	SLN	N	32	44302	42712	91
2008-05-31	Sat	SEA	D	29	33441	19287	85
2008-05-31	Sat	TBA	N	33	36048	9435	84
2008-05-31	Sat	TEX	N	25	36798	37974	87
2008-06-01	Sun	NYN	N	28	50263	40230	70
2008-06-01	Sun	PHI	D	30	45312	33967	93
2008-06-01	Sun	SFN	D	29	33867	42526	88
2008-06-01	Sun	SLN	D	33	43462	42623	91
2008-06-01	Sun	SEA	D	30	38610	29010	85
2008-06-01	Sun	TBA	D	34	24720	12870	84
2008-06-01	Sun	TEX	D	26	17661	40323	87
2008-06-01	Sun	ARI	D	33	28249	49826	70
2008-06-01	Sun	CHN	D	34	41730	41632	83
2008-06-01	Sun	CIN	D	29	35942	38696	78
2008-06-01	Sun	MIL	D	26	44613	27559	80
2008-06-01	Sun	BAL	D	27	45031	22375	64
2008-06-01	Sun	KCA	D	28	22345	14758	65
2008-06-01	Sun	MIN	D	31	27479	39742	87
2008-06-02	Mon	ATL	N	30	20896	28026	86
2008-06-02	Mon	LAN	N	27	39098	51198	95
2008-06-02	Mon	MIL	N	27	27562	32758	80
2008-06-02	Mon	BAL	N	28	25711	27320	64
2008-06-02	Mon	MIN	N	32	20168	31035	87
2008-06-02	Mon	PHI	N	31	38530	31989	93
2008-06-02	Mon	SDN	N	29	30259	40631	75
2008-06-02	Mon	SFN	N	30	36126	42345	88
2008-06-02	Mon	SLN	N	34	42129	45360	91
2008-06-02	Mon	OAK	N	31	11772	31127	75
2008-06-02	Mon	SEA	N	31	22110	24520	85
2008-06-02	Mon	TEX	N	27	17247	32003	87
2008-06-03	Tue	PHI	N	32	45096	34529	93
2008-06-03	Tue	PIT	N	27	13183	20164	62
2008-06-03	Tue	SDN	N	30	24477	44325	75
2008-06-03	Tue	SFN	N	31	35233	38030	88
2008-06-03	Tue	WAS	N	29	26875	21635	59
2008-06-03	Tue	OAK	N	32	10871	32280	75
2008-06-03	Tue	SEA	N	32	23534	23553	85
2008-06-03	Tue	TEX	N	28	16373	28795	87
2008-06-03	Tue	ATL	N	31	25476	32902	86
2008-06-03	Tue	LAN	N	28	38548	52173	95
2008-06-03	Tue	MIL	N	28	29478	17704	80
2008-06-03	Tue	BOS	N	27	37823	36785	95
2008-06-03	Tue	CHA	N	24	21727	32703	79
2008-06-03	Tue	MIN	N	33	18802	25868	87
2008-06-03	Tue	NYA	N	27	53629	54296	103
2008-06-04	Wed	ATL	D	32	26917	37123	86
2008-06-04	Wed	LAN	D	29	36393	51057	95
2008-06-04	Wed	MIL	D	29	27539	30852	80
2008-06-04	Wed	BOS	N	28	37474	36294	95
2008-06-04	Wed	CHA	N	25	23515	30895	79
2008-06-04	Wed	MIN	N	34	22057	27903	87
2008-06-04	Wed	NYA	N	28	51151	54292	103
2008-06-04	Wed	PHI	N	33	45223	42677	93
2008-06-04	Wed	PIT	N	28	9392	31931	62
2008-06-04	Wed	SDN	N	31	25258	37178	75
2008-06-04	Wed	SFN	D	32	35646	37574	88
2008-06-04	Wed	OAK	D	33	19258	31211	75
2008-06-04	Wed	SEA	D	33	32774	22950	85
2008-06-04	Wed	TEX	N	29	19676	22990	87
2008-06-05	Thu	PHI	D	34	45492	42719	93
2008-06-05	Thu	PIT	N	29	10728	23458	62
